route_id,agency_id,route_short_name,route_long_name,route_desc,route_type
"63-452-j25-1","","452","Neuhaus (Pegn.) -  Auerbach  -  Abzw. Zogenreuth","Regionalbus","3"
"63-453-j25-1","","453","Hahnbach/Gebenbach - Ölhof/Iber/Kienlohe","Regionalbus","3"
"63-454-j25-1","","454","Emhof  -  Schmidmühlen  -  Amberg","Regionalbus","3"
"63-455-j25-1","","455","Neuersdorf  -  Schnaittenbach  -  Hirschau  -  Amberg","Regionalbus","3"
"63-456-j25-1","","456","Amberg  -  Poppenricht  -  Sulzbach Rosenberg","Regionalbus","3"
"63-457-j25-1","","457","Auerbach  - Sulzbach-Rosenberg  -  Amberg","Regionalbus","3"
"63-458-j25-1","","458","Amberg  -  Hahnbach  -  Vilseck","Regionalbus","3"
"63-459-j25-1","","459","Amberg  -  Lintach  -  Kemnath a. Buchberg / Massenricht","Regionalbus","3"
"63-460-j25-1","","460","Amberg - Kastl - Lauterhofen - Neumarkt","Regionalbus","3"
"63-461-j25-1","","461","Amberg  -  Hohenburg  -  Adertshausen","Regionalbus","3"
"63-462-j25-1","","462","Amberg  -  Etsdorf","Regionalbus","3"
"63-463-j25-1","","463","Schnaittenbach  -  Sulzbach-Rosenberg","Regionalbus","3"
"63-464-j25-1","","464","Vilseck  -  Sulzbach-Rosenberg","Regionalbus","3"
"63-465-j25-1","","465","Winbuch  -  Amberg","Regionalbus","3"
"63-466-j25-1","","466","Sulzbach-Rosenberg  -  Illschwang  -  Schwend","Regionalbus","3"
"63-469-j25-1","","469","Köfering  -  Kümmersbruck  -  Engelsdorf","Regionalbus","3"
"63-470-j25-1","","470","Kümmersbruck  -  Lengenfeld  -  Theuern","Regionalbus","3"
"63-471-j25-1","","471","Amberg - Ursensollen","Regionalbus","3"
"63-472-j25-1","","472","Ursensollen  -  Hausen  -  Hammermühle","Regionalbus","3"
"63-473-j25-1","","473","Voggenhof  -  Hohenburg  -  Ursensollen","Regionalbus","3"
"63-474-j25-1","","474","Götzendorf / Mertenberg  -  Schnaittenbach","Regionalbus","3"
"63-476-j25-1","","476","Amberg  -  Illschwang  -  Kutschendorf","Regionalbus","3"
"63-477-j25-1","","477","Illschwang  -  Wolfsfeld  -  Kastl","Regionalbus","3"
"63-479-j25-1","","479","Birgland - Express Sulzbach-Rosenberg - Illschwang - Lichtenegg - Hartmannshof","Regionalbus","3"
"63-480-j25-1","","480","Amberg  - Freihung ( -  Grafenwöhr)","Regionalbus","3"
"63-481-j25-1","","481","Ammerthal  -  Sulzbach-Rosenberg","Regionalbus","3"
"63-486-j25-1","","486","Amberg  -  Schäflohe  -  Karmensölden  - Sulzbach-Rosenberg","Regionalbus","3"
"6-34-B-j25-1","","RB 34","Kemnath-Neustadt - Kirchenlaibach  -  Bayreuth  -  Weidenberg (weitere Fahrten zwischen Bayreuth und Weidenberg siehe Buslinie 369)","R-Bahn","2"
"63-500-j25-1","","500","Burgthann  -  Schwarzenbach  -  Grub  -  Großvoggenhof","Regionalbus","3"
"63-501-j25-1","","501","Burgthann  -  Ezelsdorf  - Oberferrieden","Regionalbus","3"
"63-502-j25-1","","502","Wendelstein  -  Feucht  -  Ochenbruck  -  Gsteinach","Regionalbus","3"
"63-503-j25-1","","503","Ochenbruck  -  Pattenhofen  -  Burgthann  -  Lindelburg  -  Unterferrieden","Regionalbus","3"
"63-504-j25-1","","504","Altdorf  -  Burgthann  -  Ezelsdorf  -  Großvoggenhof","Regionalbus","3"
"63-550-j25-1","","550","Altdorf  -  Rasch  -  Hagenhausen  -  Wappeltshofen","Stadtbus","3"
"63-551-j25-1","","551","Altdorf  -  Rasch  -  Schwarzenbach  -  Großvoggenhof","Stadtbus","3"
"63-552-j25-1","","552","Ungelstetten  -  Winkelhaid  -  Penzenhofen  -  Altenthann","Stadtbus","3"
"63-553-j25-1","","553","Altdorf  -  Altenthann  -  Rummelsberg  -  Ochenbruck","Stadtbus","3"
"63-554-j25-1","","554","Altdorf  -  Röthenbach  -  Hegnenberg  -  Raschbach","Stadtbus","3"
"63-555-j25-1","","555","Altdorf  -  Burgthann  -  Mimberg  -  Ezelsdorf  -  Großvoggenhof","Regionalbus","3"
"63-556-j25-1","","556","Altdorf Bf  -  Marktplatz  -  Grundschule  -  Altdorf Schulzentrum","Stadtbus","3"
"63-557-j25-1","","557","Altdorf Bf  -  Prackenfels  -  Weinhof  -  Grünsberg","Stadtbus","3"
"63-595-j25-1","","595","Kleinhöbing  -  Offenbau  -  Pyras  - Eysölden - Thalmässing","Regionalbus","3"
"63-596-j25-1","","596","Hilpoltstein  -  Pyras  - Thalmässing  -  Reichersdorf","Regionalbus","3"
"63-597-j25-1","","597","Allersberg  -  Hilpoltstein","Regionalbus","3"
"63-598-j25-1","","598","Hilpoltstein  -  Meckenhausen  -  Grauwinkel","Regionalbus","3"
"63-605-j25-1","","605","Roth  -  Abenberg  -  Wassermungenau","Regionalbus","3"
"63-607-j25-1","","607","Schwabach - Kammerstein - Abenberg - Wassermungenau - Spalt","Regionalbus","3"
"63-608-j25-1","","608","Roth - Rothsee - Allersberg - Göggelsbuch","Regionalbus","3"
"63-609-j25-1","","609","Brombachsee-Express Roth -  Spalt  -  Enderndorf","Regionalbus","3"
"63-611-j25-1","","611","Hilpoltstein  -  Thalmässing  -  Greding","Regionalbus","3"
"63-612-j25-1","","612","Greding  -  Schutzendorf  -  Euerwang  -  Kraftsbuch  - Greding  -  Untermässing  -  Weinsfeld  -  Hilpoltstein","Regionalbus","3"
"63-613-j25-1","","613","Hilpoltstein  -  Meckenhausen  -  Obermässing  - Landerzhofen  -  Kaising  -  Mettendorf  -  Greding","Regionalbus","3"
"63-614-j25-1","","614","Kinding  -  Greding","Regionalbus","3"
"63-617-j25-1","","617","Hagenich  -  Gebersdorf  -  Dixenhausen  -  Thalmässing","Regionalbus","3"
"63-618-j25-1","","618","Thalmässing  -  Bergen  -  Ellingen  -  Weißenburg","Regionalbus","3"
"63-619-j25-1","","619","(Greding)  -  Thalmässing  -  Laibstadt  -  Mannholz  -  Weißenburg","Regionalbus","3"
"63-622-j25-1","","622","Spalt - Untererlbach - Wernfels - Theilenberg - Wassermungenau - Untereschenbach - Windsbach","Regionalbus","3"
"63-623-j25-1","","623","Spalt  -  Georgensgmünd  -  Roth","Regionalbus","3"
"63-625-j25-1","","625","Georgensgmünd  -  Abenberg  -  Windsbach","Regionalbus","3"
"63-626-j25-1","","626","Georgensgmünd - Rittersbach - Mäbenberg - Georgensgmünd","Regionalbus","3"
"63-627-j25-1","","627","Georgensgmünd Bf.  -  Georgensgmünd Ort  -  Georgensgmünd Bf.","Regionalbus","3"
"63-628-j25-1","","628","Georgensgmünd Bf  -  Gewerbegebiet - Georgensgmünd Bf","Stadtbus","3"
"63-629-j25-1","","629","Georgensgmünd  -  Röttenbach  -  Mühlstetten  - Breitenlohe  -  Mauk  -  Georgensgmünd","Stadtbus","3"
"63-630-j25-1","","630","Heideck  -  Hilpoltstein Bahnhof","Regionalbus","3"
"63-631-j25-1","","631","Roth - Röttenbach - Spalt - Großweingarten - Enderndorf - Fünfbronn - Schnittling - Spalt - Röttenbach - Roth","Regionalbus","3"
"63-632-j25-1","","632","Spalt  -  Wasserzell  -  Mosbach  - Güsseldorf  -  Massendorf  -  Spalt","Regionalbus","3"
"63-633-j25-1","","633","Hilpoltstein  -  Allersberg (Rothsee) Bahnhof","Regionalbus","3"
"63-634-j25-1","","634","Röttenbach - Mühlstetten - Hilpoltstein","Regionalbus","3"
"63-635-j25-1","","635","Roth  -  Untersteinbach ob Gmünd","Regionalbus","3"
"63-636-j25-1","","636","Gredl-Express Kinding - Greding - Thalmässing - Hilpoltstein","Regionalbus","3"
"63-637-j25-1","","637","Gunzenhausen - Haundorf - Igelsbach","Regionalbus","3"
"63-639-j25-1","","639","Gunzenhausen - Weißenburg","Regionalbus","3"
"63-63-j25-1","","63","Nürnberg Röthenbach - Stein Schloß - Stein Kirche - Albertus-Magnus-Straße - Goethering","Stadtbus","3"
"63-640-1-j25-1","","640.1","Stadtverkehr Gunzenhausen Schulverkehr Gunzenhausen - Frickenfelden","Regionalbus","3"
"63-640-j25-1","","640","Stadtverkehr Gunzenhausen  -  Frickenfelden","Stadtbus","3"
"63-641-j25-1","","641","Stadtverkehr Gunzenhausen  -  Reutberg","Stadtbus","3"
"63-641-K-j25-1","","641K","Kirchweihlinie Gunzenhausen - Frickenfelden - Ober - Unterasbach (Linie verkehrt von 13.09.2025 bis 21.09.2025)","Regionalbus","3"
"63-642-K-j25-1","","642K","Kirchweihlinie Stetten  - Cronheim  -  Ober- Unterwurmbach (Linie verkehrt von 13.09.2025 bis 21.09.2025)","Regionalbus","3"
"63-643-j25-1","","643","Pleinfeld - Allmannsdorf - Stirn - Pleinfeld","Regionalbus","3"
"63-643-K-j25-1","","643K","Kirchweihlinie Wald  - Muhr  -  Laubenzedel (Linie verkehrt von 13.09.2025 bis 21.09.2025)","Regionalbus","3"
"63-644-j25-1","","644","Mannholz  -  Mischelbach  -  Pleinfeld","Regionalbus","3"
"63-645-j25-1","","645","Igelsbach - Haundorf - Absberg - Ramsberg - Pleinfeld - Weißenburg","Regionalbus","3"
"63-646-j25-1","","646","Pleinfeld  -  Ottmarsfeld  -  Weißenburg und zurück","Regionalbus","3"
"63-646-K-j25-1","","646K","Kirchweihlinie Wolframs-Eschenbach  -  Muhr am See (Linie verkehrt von 13.09.2025 bis 21.09.2025)","Regionalbus","3"
"63-647-j25-1","","647","Gunzenhausen  -  Heidenheim  -  Hechlingen Hüssingen","Regionalbus","3"
"63-648-j25-1","","648","Gunzenhausen  -  Gnotzheim  -  Ostheim  -  Westheim  - Roßmeiersdorf  -  Hüssingen  -  Oettingen","Regionalbus","3"
"63-649-j25-1","","649","Gunzenhausen  -  Heidenheim  -  Hechlingen  -  Ursheim  - Polsingen  -  Döckingen","Regionalbus","3"
"63-64-j25-1","","64","Nürnberg Röthenbach - Stein  Schloß - Stein Kirche - Albertus-Magnus-Straße - Palm Beach - Fabergut","Stadtbus","3"
"63-671-j25-1","","671","Leitelshof - Regelsbach - Dietersdorf - Wolkersdorf - Schwabach","Regionalbus","3"
"63-673-j25-1","","673","Rohr - Kottensdorf - Schwabach","Regionalbus","3"
"63-681-j25-1","","681","Roth Am Espan -  Kiliansdorf","Stadtbus","3"
"63-682-j25-1","","682","Rothaurach  -  Roth Gewerbegebiet Gildestr.","Stadtbus","3"
"63-683-j25-1","","683","Büchenbach - Roth - Kiliansdorf","Stadtbus","3"
"63-684-j25-1","","684","Wallesau  -  Roth Peter-Henlein-Str.","Stadtbus","3"
"63-685-j25-1","","685","Roth Bahnhof  -   Stadtmitte  -  Hochgericht  -  Stadtmitte  -  Bahnhof","Stadtbus","3"
"63-686-j25-1","","686","Bernlohe  -  Roth  -  Pruppach","Stadtbus","3"
"63-689-j25-1","","689","Altmühlsee-Express Gunzenhausen - Wald - Schlungenhof - Muhr","Regionalbus","3"
"63-690-j25-1","","690","Weißenburg Bahnhof  -  An der Schafscheuer  -  Marktplatz  -  Bf  -  Westfriedhof Römische Therme  -  Bf  -  Krankenhaus  -  Marktplatz  -  Bf","Stadtbus","3"
"63-691-j25-1","","691","Weißenburg Bahnhof  -  Galgenbergstr.  - Krankenhaus  -  Zentralschule  -  Bahnhof","Stadtbus","3"
"63-692-j25-1","","692","Weißenburg Zentralschule - An der Schafscheuer - Schnürleinsmühle -  Krankenhaus - Galgenbergstr. - Zentralschule","Regionalbus","3"
"63-694-j25-1","","694","Weißenburg  -   Niederhofen  -  Wülzburg  -  Oberhochstatt","Regionalbus","3"
"63-695-j25-1","","695","Weißenburg  -  Trommetsheim - Markt Berolzheim","Regionalbus","3"
"63-698-1-j25-1","","698.1","Bieswang - Pappenheim - Weißenburg","Regionalbus","3"
"63-698-2-j25-1","","698.2","Bieswang / Solnhofen - Pappenheim - Treuchtlingen","Regionalbus","3"
"63-699-j25-1","","699","Kleiner-Brombachsee-Express Gunzenhausen  -  Langlau  -  Absberg  -  Enderndorf - Spalt - Pleinfeld","Regionalbus","3"
"63-703-j25-1","","703","Leutershausen  -  Buch am Wald  -  Schillingsfürst","Regionalbus","3"
"63-705-j25-1","","705","Ansbach  -  Lehrberg  -  Oberdachstetten  - Marktbergel  -  Burgbernheim","Regionalbus","3"
"63-706-j25-1","","706","Oberdachstetten  -  Lehrberg","Regionalbus","3"
"63-707-j25-1","","707","Ansbach  -  Rügland  -  Unternbibert - Stockheim","Regionalbus","3"
"63-708-j25-1","","708","Wicklesgreuth  -  Lichtenau  -  Wolframs-Eschenbach  - Merkendorf  -  Triesdorf","Regionalbus","3"
"63-711-j25-1","","711","Ansbach - Lichtenau - Neuendettelsau - Heilsbronn","Regionalbus","3"
"63-712-j25-1","","712","Heglau - Triesdorf - Merkendorf - Windsbach - Neuendettelsau - Heilsbronn","Regionalbus","3"
"63-713-j25-1","","713","Nürnberg - Stein - Rohr/Roßtal - Heilsbronn - (Neuendettelsau)","Regionalbus","3"
"63-715-j25-1","","715","Frankendorf  -  Weihenzell  -  Bruckberg  -  Wustendorf  - Großhaslach  -  Heilsbronn  -  Neuendettelsau","Regionalbus","3"
"63-716-j25-1","","716","Dietenhofen - Kleinhaslach - Bruckberg - Frankendorf - Weihenzell - Grüb - Ansbach","Regionalbus","3"
"63-717-j25-1","","717","Leonrod  -  Dietenhofen  -  Betzendorf  - Heilsbronn  -  Neuendettelsau","Regionalbus","3"
"63-718-j25-1","","718","Dietenhofen - Steinbach - Großhaslach - Ansbach","Regionalbus","3"
"63-719-j25-1","","719","Windsbach  -  Neuendettelsau  -  Heilsbronn  -  Großhabersdorf","Regionalbus","3"
"63-721-j25-1","","721","Windsbach - Moosbach - Bertholdsdorf - Kitschendorf - Kettersbach - Wolfsau - Windsbach","Regionalbus","3"
"63-722-j25-1","","722","Windsbach - Mitteleschenbach - Neuses - Windsbach","Regionalbus","3"
"63-726-j25-1","","726","Erlach  -  Brunst -  Leutershausen  -  Herrieden","Regionalbus","3"
"63-731-j25-1","","731","Ansbach  -  Leutershausen  -  Colmberg","Regionalbus","3"
"63-732-j25-1","","732","Ansbach - Lehrberg - Colmberg - Rothenburg o.d.T.","Regionalbus","3"
"63-734-j25-1","","734","Ansbach  -  Flachslanden  -  Obernzenn","Regionalbus","3"
"63-736-j25-1","","736","Ansbach  -  Weidenbach  -  Ornbau","Regionalbus","3"
"63-737-j25-1","","737","Arberg - Ornbau - Weidenbach - Herrieden","Regionalbus","3"
"63-738-j25-1","","738","Ansbach - Sachsen - Merkendorf - Triesdorf - Wolframs-Eschenbach - Mitteleschenbach","Regionalbus","3"
"63-739-j25-1","","739","Ansbach - Burgoberbach - Großenried  - Bechhofen - Arberg - Wassertrüdingen","Regionalbus","3"
"63-741-j25-1","","741","Bechhofen - Arberg - Ornbau - Mörsach - Gunzenhausen","Regionalbus","3"
"63-744-j25-1","","744","Gunzenhausen  -  Merkendorf  -  Mitteleschenbach","Regionalbus","3"
"63-751-j25-1","","751","Schloßplatz - Eyb - Schloßplatz - Bocksberg - Schalkhausen - Schloßplatz","Stadtbus","3"
"63-752-j25-1","","752","Schloßplatz - Beckenweiher - Bahnhof - Krankenhaus - Schloßplatz","Stadtbus","3"
"63-753-j25-1","","753","Bahnhof- Meinhardswinden - Bahnhof - Schloßplatz - Hennenbach - Bahnhof","Stadtbus","3"
"63-755-j25-1","","755","Schloßplatz - Eyb - Untereichenbach - Katterbach - Vestenberg - Schloßplatz","Stadtbus","3"
"63-756-j25-1","","756","Schloßplatz - Waldfriedhof - Bahnhof - Obereichenbach - Schloßplatz","Stadtbus","3"
"63-759-j25-1","","759","Schloßplatz - Meinhardswinden - Dautenwinden - Schloßplatz","Stadtbus","3"
"63-762-j25-1","","762","Bahnhof - Brodswinden - Winterschneidbach - Schloßplatz","Stadtbus","3"
"63-801-1-j25-1","","801.1","Gunzenhausen - Windsfeld - Dittenheim - Markt Berolzheim - Wettelsheim - Treuchtlingen","Regionalbus","3"
"63-801-2-j25-1","","801.2","Schulverband Markt Berolzheim  -  Dittenheim","Regionalbus","3"
"63-802-j25-1","","802","Ansbach - Bechhofen - Feuchtwangen","Regionalbus","3"
"63-803-j25-1","","803","Ansbach - Herrieden - Bechhofen - Arberg","Regionalbus","3"
"63-804-j25-1","","804","Herrieden - Aurach - Feuchtwangen","Regionalbus","3"
"63-805-j25-1","","805","Ansbach - Feuchtwangen - Dinkelsbühl","Regionalbus","3"
"63-807-j25-1","","807","Rothenburg o.d.T. - Schillingsfürst - Dombühl","Regionalbus","3"
"63-813-j25-1","","813","Dombühl  -  Feuchtwangen  -  Dinkelsbühl","Regionalbus","3"
"63-814-j25-1","","814","Schnellbuslinie Rothenburg o.d.T. -  Dinkelsbühl","Regionalbus","3"
"63-815-j25-1","","815","Rothenburg o.d.T.  -  Schweinsdorf  -  Windelsbach  - Marktbergel  -  Windelsbach  -  Rothenburg o.d.T.","Regionalbus","3"
"63-817-j25-1","","817","Rothenburg o.d.T.  -  Schnelldorf  -  Feuchtwangen","Regionalbus","3"
"63-817-j25-3","","817","Rothenburg o.d.T.  -  Schnelldorf  -  Feuchtwangen","Regionalbus","3"
"63-818-j25-1","","818","Rothenburg o.d.T.  -  Schnelldorf  -  Breitenau","Regionalbus","3"
"63-819-j25-1","","819 (VRN 980)","Rothenburg o.d.T. - Tauberzell","Regionalbus","3"
"63-821-j25-1","","821","Feuchtwangen  -  Wieseth  -  Bechhofen","Regionalbus","3"
"63-822-j25-1","","822","Herrieden - Bechhofen - Wieseth - Dentlein a.F.","Regionalbus","3"
"63-823-j25-1","","823","Feuchtwangen  -  Dürrwangen/Dentlein a.F.  -  Burk","Regionalbus","3"
"63-825-j25-1","","825","Wassertrüdingen - Gerolfingen - Frankenhofen - Dinkelsbühl","Regionalbus","3"
"63-826-j25-1","","826","Wassertrüdingen - Obermögersheim - Unterschwaningen - Arberg - Röttenbach - Bechhofen","Regionalbus","3"
"63-827-j25-1","","827","Dinkelsbühl - Langfurth - Ehingen - Burk - Wieseth - Bechhofen","Regionalbus","3"
"63-829-j25-1","","829","Wassertrüdingen - Ehingen - Burk - Bechhofen","Regionalbus","3"
"63-832-j25-1","","832","Uffenheim  -  Steinach  -  Ottenhofen","Regionalbus","3"
"63-834-j25-1","","834","Uffenheim  -  Lipprichhausen  -  Rodheim","Regionalbus","3"
"63-837-j25-1","","837","Uffenheim  -  Equarhofen","Regionalbus","3"
"63-838-j25-1","","838","Schloß Frankenberg  -  Reusch  -  Wüstphül  - Markt Nordheim  -  Uffenheim","Regionalbus","3"
"63-839-j25-1","","839","Uffenheim  -  Bullenheim  -  Lipprichhausen und zurück","Regionalbus","3"
"63-851-j25-1","","851","STADTBUSLINIE  Rothenburg o.d.T. Standardverkehr","Stadtbus","3"
"63-852-j25-1","","852","STADTBUSLINIE  Rothenburg o.d.T. Schülerverkehr","Stadtbus","3"
"63-854-j25-1","","854","Rothenburg  -  Leuzenbronn ( und zurück )","Regionalbus","3"
"63-855-j25-1","","855","Höfen  -  Rothenburg o.d.T.","Regionalbus","3"
"63-856-j25-1","","856","Brunst - Rothenburg o.d.T.","Regionalbus","3"
"63-857-j25-1","","857","Rothenburg  -  Steinsfeld  -  Langensteinach  - Adelshofen  -  Oberscheckenbach  -  Ohrenbach u. zurück","Regionalbus","3"
"63-858-j25-1","","858","Schulverband Dombühl Schorndorf - Schwand - Weißenkirchberg - Höfen - Dombühl","Regionalbus","3"
"63-859-j25-1","","859","Schulverband Schillingsfürst Geslau - Buch am Wald - Stilzendorf - Schillingsfürst","Regionalbus","3"
"63-861-j25-1","","861","STADTBUS Feuchtwangen","Regionalbus","3"
"63-862-j25-1","","862","Stadtverkehr Feuchtwangen ( Linie 1 )","Stadtbus","3"
"63-863-j25-1","","863","Stadtverkehr Feuchtwangen ( Linie 2 )","Stadtbus","3"
"63-864-j25-1","","864","Feuchtwangen  -  Heiligenkreuz  -  Larrieden  - Mosbach  -  Zumhaus  -  Breitenau  -  Feuchtwangen","Regionalbus","3"
"63-868-j25-1","","868 (VDR 501)","Feuchtwangen  -  Dinkelsbühl  -  Wilburgstetten - (Nördlingen)","Regionalbus","3"
"63-871-j25-1","","871","STADTBUSLINIE Dinkelsbühl","Stadtbus","3"
"63-874-j25-1","","874","Dinkelsbühl - Dürrwangen - Dentlein a. F. - Burk - Bechhofen","Regionalbus","3"
"63-875-j25-1","","875","Dinkelsbühl - Hopfengarten - Dürrwangen - Dorfkemmathen - Untermichelbach - Botzenweiler - Dinkelsbühl","Regionalbus","3"
"63-877-j25-1","","877","Weiltingen  -  Mönchsroth  -  Wilburgstetten  -  Dinkelsbühl","Regionalbus","3"
"63-878-j25-1","","878","Heidenheim - Ostheim - Westheim - Wassertrüdingen","Regionalbus","3"
"63-879-j25-1","","879","Hechlingen - Heidenheim - Westheim - Wassertrüdingen","Regionalbus","3"
"63-880-1-j25-1","","880.1","Stadtverkehr Treuchtlingen Patrich-Winkel  -  Krankenhaus  -  Rathaus  -  Bahnhof","Regionalbus","3"
"63-880-2-j25-1","","880.2","Stadtverkehr Treuchtlingen Gundelsheim - Möhren - Dietfurt - Treuchtlingen - Wettelsheim","Regionalbus","3"
"63-880-3-j25-1","","880.3","Stadtverkehr Treuchtlingen Grönhart - Graben - Wettelsheim - Treuchtlingen","Regionalbus","3"
"63-885-j25-1","","885","Weißenburg  -  Dettenheim  -  Treuchtlingen  - Pappenheim  -  Langenaltheim","Regionalbus","3"
"63-887-j25-1","","887","Treuchtlingen  -  Auernheim - Hechlingen  -  Polsingen (- Heidenheim )","Regionalbus","3"
"63-889-j25-1","","889","Treuchtlingen  -  Möhren  -  Gundelsheim  -  (Donauwörth)","Regionalbus","3"
"63-975-j25-1","","975","Bamberg  -  Heiligenstadt  -  Aufseß  -  Hollfeld","Regionalbus","3"
"63-978-j25-1","","978","Bamberg  -  Schlüsselfeld","Regionalbus","3"
"63-979-j25-1","","979","Stegaurach  -  Vorra  -  Zentbechhofen  -  Hirschaid","Regionalbus","3"
"63-982-j25-1","","982","Walsdorf  -  Stegaurach  -  Pettstadt  -  Hirschaid","Regionalbus","3"
"63-983-j25-1","","983","Bamberg  -  Hirschaid  -  Frensdorf  -  Sambach Steppach -   Mühlhausen  -  Höchstadt (Aisch)","Regionalbus","3"
"63-988-j25-1","","988","Stegaurach  -  Lisberg  -  Schönbrunn  -  Ebrach","Regionalbus","3"
"63-988-j25-4","","988","Stegaurach  -  Lisberg  -  Schönbrunn  -  Ebrach","Regionalbus","3"
"63-989-j25-1","","989","Bamberg - Walsdorf - Rauhenebrach/Oberaurach","Regionalbus","3"
"63-990-j25-1","","990","Steigerwald-Express Bamberg / Hirschaid  -  Frensdorf  -  Ebrach / Schlüsselfeld","Regionalbus","3"
"63-991-j25-1","","991","Bamberg  -  Ebrach / Schlüsselfeld  -  Aschbach","Regionalbus","3"
"63-992-j25-1","","992","Buchfeld  -  Schlüsselfeld  -  Ebrach","Regionalbus","3"
"63-992-j25-6","","992","Buchfeld  -  Schlüsselfeld  -  Ebrach","Regionalbus","3"
"63-999-j25-1","","999","Wasserberndorf  -  Wiesentheid  -  Ebrach","Regionalbus","3"
"6-50-E-j25-1","","RE 50","Nürnberg  -  Neumarkt (Oberpfalz)  -  Parsberg","R-Bahn","2"
"6-51-B-j25-1","","RB 51","Neumarkt (Oberpf)  -  Parsberg","R-Bahn","2"
"65-210-j25-1","","210","RUFBUS Weiher - Kalchreuth - Oberschöllenbach - Heroldsberg","Rufbus","3"
"65-217-j25-1","","217","Eschenau  -  Pettensiedel  -  Igensdorf  - Rüsselbach","Anrufsammeltaxi","3"
"65-392-j25-1","","392","Weidenhüll  -  Elbersberg  -  Pegnitz","Regionalbus","3"
"65-394-1-j25-1","","394.1","Bischofsgrün  -  Gefrees  -  Bad Berneck  -  Bayreuth","Rufbus","3"
"65-394-2-j25-1","","394.2","Bayreuth  -  Weidenberg  -  Warmensteinach  -  Fichtelberg  -  Mehlemeisel","Rufbus","3"
"65-394-3-j25-1","","394.3","Bayreuth  -  Creußen  -  Pegnitz","Rufbus","3"
"65-394-4-j25-1","","394.4","Bayreuth  - Gesees  -  Haag","Rufbus","3"
"65-394-5-j25-1","","394.5","Bayreuth  -  Glashütten  -  Waischenfeld","Rufbus","3"
"65-394-6-j25-1","","394.6","Bayreuth  -  Hollfeld","Rufbus","3"
"65-394-7-j25-1","","394.7","Bayreuth  -  Neudrossenfeld","Rufbus","3"
"65-394-9-j25-1","","394.9","Rufbus Pegnitz","Rufbus","3"
"65-395-1-j25-1","","395.1","Bad Berneck  - Marktschorgast","Rufbus","3"
"65-395-2-j25-1","","395.2","Bischofsgrün  -  Weißenstadt  -  Gefrees","Rufbus","3"
"65-430-j25-1","","430","Bedarfsverkehr RUBI Edelsfeld  -  Neukirchen b. S.-R.","Rufbus","3"
"65-597-1-j25-1","","597.1","Allersberg Ortsteile MOBIL Von den Gemeindeortsteilen nach Allersberg","Rufbus","3"
"65-597-2-j25-1","","597.2","Allersberg Bahnhof MOBIL Aus dem Stadtgebiet Allersberg zum Bahnhof","Rufbus","3"
"65-601-1-j25-1","","601.1","Sperberslohe  -  Nürnberg Langwasser Mitte","Rufbus","3"
"65-604-1-j25-1","","604.1","Roth  -  Schwand  -  Leerstetten  -  Harm","Rufbus","3"
"65-611-1-j25-1","","611.1","Thalmässing MOBIL Thalmässing  -  Ortsteile Thalmässing","Rufbus","3"
"65-611-2-j25-1","","611.2","Greding MOBIL Greding  -  Ortsteile Greding","Rufbus","3"
"65-620-A-j25-1","","A620","Anrufsammeltaxi Heideck","Anrufsammeltaxi","3"
"65-626-1-j25-1","","626.1","Rufbus Georgensgmünd Bf. - Georgensgmünd Ortsteile","Rufbus","3"
"65-630-1-j25-1","","630.1","Heideck MOBIL","Rufbus","3"
"65-630-A-j25-1","","A630","Anrufsammeltaxi Hilpoltstein","Anrufsammeltaxi","3"
"65-633-1-j25-1","","633.1","Hilpoltstein MOBIL","Rufbus","3"
"65-635-1-j25-1","","635.1","Büchenbach - Ottersdorf - Neumühle - Asbach","Rufbus","3"
"65-642-1-j25-1","","642.1","Stadtverkehr Gunzenhausen Rufbus Schnackenmühle  -  Schlungenhof - Haundorf","Rufbus","3"
"65-642-2-j25-1","","642.2","Stadtverkehr Gunzenhausen Rufbus Westheim - Nordstetten  -  Aha","Rufbus","3"
"65-642-3-j25-1","","642.3","Stadtverkehr Gunzenhausen Rufbus Cronheim  -  Oberwurmbach - Stetten","Rufbus","3"
"65-642-4-j25-1","","642.4","Stadtverkehr Gunzenhausen Rufbus Unterhambach  -  Wald","Rufbus","3"
"65-642-5-j25-1","","642.5","Stadtverkehr Gunzenhausen Rufbus Kalbensteinberg - Absberg - Pfofeld -  Unterasbach","Rufbus","3"
"65-677-1-j25-1","","677.1","Schwabach  -  Schwanstetten  -  Leerstetten  -  Harm","Rufbus","3"
"65-678-1-j25-1","","678.1","Schwabach  -  Penzendorf  -  Neuses","Rufbus","3"
"65-678-1-j25-2","","678.1","Schwabach  -  Penzendorf  -  Neuses","Rufbus","3"
"65-680-1-j25-1","","680.1","Roth  -  Belmbrach  -  Bernlohe  -  Wallesau","Rufbus","3"
"65-680-2-j25-1","","680.2","Roth  -  Hofstetten  -  Birkach und zurück","Rufbus","3"
"65-680-3-j25-1","","680.3","Roth  -  Pruppach  -  Meckenlohe  -  Harrlach","Rufbus","3"
"65-680-4-j25-1","","680.4","Roth Städtlerstr. - Bahnhof - Sudetenstr.","Rufbus","3"
"65-680-5-j25-1","","680.5","Roth Bahnhof  -  An der Lände","Rufbus","3"
"65-693-1-j25-1","","693.1","Weißenburg  -  Emetzheim  -  Kattenhochstatt Weißenburg  -  Schmalwiesen  -  Hattenhof","Rufbus","3"
